Age_Group	Interacts_with	Group
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Vitamin
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Immunologic_Factor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Enzyme
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Receptor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biologically_Active_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Element_Ion_or_Isotope
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biomedical_or_Dental_Material
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Antibiotic
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Pharmacologic_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hazardous_or_Poisonous_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hormone
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Vitamin
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Immunologic_Factor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Enzyme
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Receptor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Amino_Acid_Peptide_or_Protein
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hazardous_or_Poisonous_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hormone
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical_Viewed_Functionally
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Steroid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Inorganic_Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Carbohydrate
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Eicosanoid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Vitamin
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Immunologic_Factor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Enzyme
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Receptor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biologically_Active_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Element_Ion_or_Isotope
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biomedical_or_Dental_Material
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Lipid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Antibiotic
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Pharmacologic_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hazardous_or_Poisonous_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hormone
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Vitamin
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Immunologic_Factor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Enzyme
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Receptor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biologically_Active_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biomedical_or_Dental_Material
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Antibiotic
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hazardous_or_Poisonous_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hazardous_or_Poisonous_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hormone
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical_Viewed_Functionally
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Inorganic_Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Eicosanoid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Vitamin
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Immunologic_Factor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Enzyme
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Receptor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biologically_Active_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Element_Ion_or_Isotope
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Biomedical_or_Dental_Material
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Antibiotic
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Pharmacologic_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Hazardous_or_Poisonous_Substance
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Chemical
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Immunologic_Factor
Nucleic_Acid_Nucleoside_or_Nucleotide	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Steroid
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Carbohydrate
Organic_Chemical	Interacts_with	Eicosanoid
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Lipid
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Steroid
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Eicosanoid
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Lipid
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Steroid
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Eicosanoid
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Amino_Acid_Peptide_or_Protein
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Steroid
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Carbohydrate
Organic_Chemical	Interacts_with	Eicosanoid
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Lipid
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Organophosphorus_Compound
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Amino_Acid_Peptide_or_Protein
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Steroid
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Carbohydrate
Organic_Chemical	Interacts_with	Eicosanoid
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Lipid
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Hormone
Organic_Chemical	Interacts_with	Chemical_Viewed_Functionally
Organic_Chemical	Interacts_with	Inorganic_Chemical
Organic_Chemical	Interacts_with	Eicosanoid
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Vitamin
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Enzyme
Organic_Chemical	Interacts_with	Receptor
Organic_Chemical	Interacts_with	Biologically_Active_Substance
Organic_Chemical	Interacts_with	Element_Ion_or_Isotope
Organic_Chemical	Interacts_with	Biomedical_or_Dental_Material
Organic_Chemical	Interacts_with	Antibiotic
Organic_Chemical	Interacts_with	Pharmacologic_Substance
Organic_Chemical	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organic_Chemical	Interacts_with	Hazardous_or_Poisonous_Substance
Organic_Chemical	Interacts_with	Chemical
Organic_Chemical	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organic_Chemical	Interacts_with	Immunologic_Factor
Organic_Chemical	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Steroid
Organophosphorus_Compound	Interacts_with	Inorganic_Chemical
Organophosphorus_Compound	Interacts_with	Carbohydrate
Organophosphorus_Compound	Interacts_with	Eicosanoid
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Element_Ion_or_Isotope
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Lipid
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Steroid
Organophosphorus_Compound	Interacts_with	Inorganic_Chemical
Organophosphorus_Compound	Interacts_with	Eicosanoid
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Element_Ion_or_Isotope
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Lipid
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Inorganic_Chemical
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Element_Ion_or_Isotope
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hormone
Organophosphorus_Compound	Interacts_with	Chemical_Viewed_Functionally
Organophosphorus_Compound	Interacts_with	Inorganic_Chemical
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Enzyme
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Biologically_Active_Substance
Organophosphorus_Compound	Interacts_with	Biomedical_or_Dental_Material
Organophosphorus_Compound	Interacts_with	Antibiotic
Organophosphorus_Compound	Interacts_with	Pharmacologic_Substance
Organophosphorus_Compound	Interacts_with	Neuroreactive_Substance_or_Biogenic_Amine
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Indicator_Reagent_or_Diagnostic_Aid
Organophosphorus_Compound	Interacts_with	Vitamin
Organophosphorus_Compound	Interacts_with	Immunologic_Factor
Organophosphorus_Compound	Interacts_with	Receptor
Organophosphorus_Compound	Interacts_with	Chemical
Organophosphorus_Compound	Interacts_with	Hazardous_or_Poisonous_Substance
Organophosphorus_Compound	Interacts_with	Chemical
